trip_id,trip_name,city,country,vibe,best_season,total_days,hotel_id,hotel_name,hotel_stars,hotel_room_type,hotel_price_per_night_aud,day_number,day_slot,activity_id,activity_name,activity_category,activity_address,activity_duration_hours,activity_price_aud,activity_rating,suitable_for,description
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,1,Evening,INT-AC-00284,Spa & Wellness Half Day,Relaxation,"71 Sky Lounge, Manly, Sydney, Australia",5 hrs,135,4.0,Solo,"Four hours of treatments including a traditional massage, thermal pools, and a skin ritual using locally sourced botanicals."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,2,Morning,INT-AC-00184,Sushi Making Workshop,Food,"159 Market Lane, Bondi, Sydney, Australia",3 hrs,160,4.4,Group,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,2,Afternoon,INT-AC-00134,Hot Air Balloon Ride,Adventure,"140 Adventure Hub, Manly, Sydney, Australia",6 hrs,410,4.6,Couple,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,2,Evening,INT-AC-00159,Traditional Craft Workshop,Culture,"26 Cultural Precinct, Circular Quay, Sydney, Australia",2 hrs,70,4.1,Couple,"A two-hour hands-on session learning a regional craft — ceramics, weaving, or bookbinding — guided by a master artisan."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,3,Morning,INT-AC-00334,Museum Skip-the-Line Tour,Culture,"45 Old Town, Bondi, Sydney, Australia",3 hrs,55,4.6,Couple,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,3,Afternoon,INT-AC-00309,Sunset Sailing Cruise,Adventure,"19 Outdoor Centre, Circular Quay, Sydney, Australia",5 hrs,185,4.8,Group,"A two-hour sunset cruise aboard a traditional sailing vessel, with canapés, local wine, and panoramic views of the city skyline."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,3,Evening,INT-AC-00259,Craft Beer & Brewery Tour,Food,"196 Market Lane, Bondi, Sydney, Australia",3 hrs,90,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,4,Morning,INT-AC-00084,Ancient Temple Morning Walk,Culture,"116 Cultural Precinct, Circular Quay, Sydney, Australia",2 hrs,60,4.4,Group,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,4,Afternoon,INT-AC-00009,Sydney History Walking Tour,Culture,"12 Heritage Square, Circular Quay, Sydney, Australia",2 hrs,75,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,4,Evening,INT-AC-00109,Sydney Food Tour,Food,"120 Harbour Kitchen, Bondi, Sydney, Australia",4 hrs,110,5.0,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,5,Morning,INT-AC-00209,Coastal Cliff Walk,Adventure,"143 Wharf, Manly, Sydney, Australia",5 hrs,35,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,5,Afternoon,INT-AC-00109,Sydney Food Tour,Food,"120 Harbour Kitchen, Bondi, Sydney, Australia",4 hrs,110,5.0,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00134,Food Lover's 5-Day Sydney Escape,Sydney,Australia,Beach; Outdoorsy; Vibrant,Spring; Summer; Autumn,5,INT-HT-00009,Sofitel Sydney,4,Suite,380,5,Evening,INT-AC-00334,Museum Skip-the-Line Tour,Culture,"45 Old Town, Bondi, Sydney, Australia",3 hrs,55,4.6,Couple,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,1,Morning,INT-AC-00185,Wine & Cheese Tasting,Food,"163 Market Lane, Silom, Bangkok, Thailand",4 hrs,130,4.3,Couple,"Curated tasting of local and imported wines paired with artisan cheeses, hosted in a cellar setting with a certified sommelier."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,1,Afternoon,INT-AC-00110,Bangkok Cooking Class,Food,"23 Street Food Alley, Silom, Bangkok, Thailand",3 hrs,135,4.8,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,2,Morning,INT-AC-00235,Bangkok Bike Tour,Adventure,"119 Outdoor Centre, Old City, Bangkok, Thailand",4 hrs,80,4.2,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,2,Afternoon,INT-AC-00135,Zip Line Forest Canopy,Adventure,"16 Adventure Hub, Sukhumvit, Bangkok, Thailand",4 hrs,95,4.6,Solo,"Fly through the forest canopy on a multi-line zip circuit up to 200 m long, with safety briefing, harness fitting, and photos included."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,2,Evening,INT-AC-00085,Old Town Architecture Tour,Culture,"71 Museum District, Old City, Bangkok, Thailand",3 hrs,55,4.8,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,3,Morning,INT-AC-00010,Museum Skip-the-Line Tour,Culture,"26 Museum District, Old City, Bangkok, Thailand",2 hrs,80,4.2,Couple,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,3,Afternoon,INT-AC-00260,Farm-to-Table Dinner Experience,Food,"57 Market Lane, Silom, Bangkok, Thailand",3 hrs,110,4.3,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,3,Evening,INT-AC-00035,Morning Yoga & Meditation,Relaxation,"49 Rooftop Terrace, Silom, Bangkok, Thailand",3 hrs,50,4.7,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,4,Morning,INT-AC-00310,Jungle Trekking Adventure,Adventure,"53 Outdoor Centre, Old City, Bangkok, Thailand",6 hrs,65,4.2,Solo,"Half-day guided trek through primary rainforest, spotting endemic wildlife and crossing rope bridges, concluding with a riverside picnic."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,4,Afternoon,INT-AC-00060,Rock Climbing Bangkok,Adventure,"61 Wharf, Sukhumvit, Bangkok, Thailand",6 hrs,85,4.7,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,5,Morning,INT-AC-00210,Night Kayaking Tour,Adventure,"91 Outdoor Centre, Sukhumvit, Bangkok, Thailand",3 hrs,80,4.6,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,5,Afternoon,INT-AC-00335,Bangkok Art Gallery Visit,Culture,"157 Old Town, Silom, Bangkok, Thailand",3 hrs,55,4.9,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,5,Evening,INT-AC-00035,Morning Yoga & Meditation,Relaxation,"49 Rooftop Terrace, Silom, Bangkok, Thailand",3 hrs,50,4.7,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,6,Morning,INT-AC-00110,Bangkok Cooking Class,Food,"23 Street Food Alley, Silom, Bangkok, Thailand",3 hrs,135,4.8,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,6,Afternoon,INT-AC-00060,Rock Climbing Bangkok,Adventure,"61 Wharf, Sukhumvit, Bangkok, Thailand",6 hrs,85,4.7,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,6,Evening,INT-AC-00335,Bangkok Art Gallery Visit,Culture,"157 Old Town, Silom, Bangkok, Thailand",3 hrs,55,4.9,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,7,Morning,INT-AC-00335,Bangkok Art Gallery Visit,Culture,"157 Old Town, Silom, Bangkok, Thailand",3 hrs,55,4.9,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,7,Afternoon,INT-AC-00335,Bangkok Art Gallery Visit,Culture,"157 Old Town, Silom, Bangkok, Thailand",3 hrs,55,4.9,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,7,Evening,INT-AC-00260,Farm-to-Table Dinner Experience,Food,"57 Market Lane, Silom, Bangkok, Thailand",3 hrs,110,4.3,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,8,Morning,INT-AC-00085,Old Town Architecture Tour,Culture,"71 Museum District, Old City, Bangkok, Thailand",3 hrs,55,4.8,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,8,Afternoon,INT-AC-00160,Photography City Tour,Culture,"168 Cultural Precinct, Old City, Bangkok, Thailand",2 hrs,85,4.9,Solo,"A guided photo walk through the city's most photogenic corners, with tips on composition, light, and storytelling from a professional photographer."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,8,Evening,INT-AC-00160,Photography City Tour,Culture,"168 Cultural Precinct, Old City, Bangkok, Thailand",2 hrs,85,4.9,Solo,"A guided photo walk through the city's most photogenic corners, with tips on composition, light, and storytelling from a professional photographer."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,9,Morning,INT-AC-00060,Rock Climbing Bangkok,Adventure,"61 Wharf, Sukhumvit, Bangkok, Thailand",6 hrs,85,4.7,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,9,Afternoon,INT-AC-00010,Museum Skip-the-Line Tour,Culture,"26 Museum District, Old City, Bangkok, Thailand",2 hrs,80,4.2,Couple,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,9,Evening,INT-AC-00285,Rooftop Bar Sunset Experience,Relaxation,"94 Sky Lounge, Sukhumvit, Bangkok, Thailand",3 hrs,80,5.0,Couple,"Reserved rooftop terrace access during golden hour, with a curated cocktail menu and 360-degree views over the city's skyline."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,10,Morning,INT-AC-00085,Old Town Architecture Tour,Culture,"71 Museum District, Old City, Bangkok, Thailand",3 hrs,55,4.8,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,10,Afternoon,INT-AC-00335,Bangkok Art Gallery Visit,Culture,"157 Old Town, Silom, Bangkok, Thailand",3 hrs,55,4.9,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00135,Bangkok Romantic Getaway: 10 Nights,Bangkok,Thailand,Lively; Spiritual; Street food,Spring; Winter,10,INT-HT-00085,Ritz-Carlton Bangkok,5,Suite,780,10,Evening,INT-AC-00285,Rooftop Bar Sunset Experience,Relaxation,"94 Sky Lounge, Sukhumvit, Bangkok, Thailand",3 hrs,80,5.0,Couple,"Reserved rooftop terrace access during golden hour, with a curated cocktail menu and 360-degree views over the city's skyline."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,1,Morning,INT-AC-00236,River Kayaking Experience,Adventure,"39 National Park Gate, Barceloneta, Barcelona, Spain",5 hrs,140,4.8,Solo,"Paddle through scenic river gorges with an experienced instructor — safety gear, refreshments, and transport included."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,1,Afternoon,INT-AC-00086,Cultural Dance Show,Culture,"86 Old Town, Barceloneta, Barcelona, Spain",2 hrs,110,4.1,Group,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,1,Evening,INT-AC-00261,Barcelona History Walking Tour,Culture,"14 Cultural Precinct, Gothic Quarter, Barcelona, Spain",2 hrs,85,4.5,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,2,Morning,INT-AC-00186,Local Market Food Experience,Food,"30 Harbour Kitchen, Gothic Quarter, Barcelona, Spain",4 hrs,60,4.9,Group,"Navigate a vibrant local produce market with a chef guide, sampling seasonal specialities and learning the stories behind each ingredient."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,2,Afternoon,INT-AC-00311,Desert Safari Experience,Adventure,"103 National Park Gate, Barceloneta, Barcelona, Spain",5 hrs,245,4.6,Couple,"Dune-bashing by 4WD followed by a Bedouin-style camp dinner under the stars, with camel rides, henna, and live music included."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,3,Morning,INT-AC-00336,Ancient Temple Morning Walk,Culture,"58 Old Town, Gothic Quarter, Barcelona, Spain",3 hrs,60,4.2,Solo,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,3,Afternoon,INT-AC-00011,Barcelona Art Gallery Visit,Culture,"91 Old Town, Barceloneta, Barcelona, Spain",2 hrs,50,4.3,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,3,Evening,INT-AC-00036,Thermal Baths & Spa,Relaxation,"119 Spa Quarter, Gothic Quarter, Barcelona, Spain",3 hrs,80,4.4,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,4,Morning,INT-AC-00136,Stand-Up Paddleboard Tour,Adventure,"120 Adventure Hub, Eixample, Barcelona, Spain",6 hrs,55,4.8,Couple,"Guided SUP tour along calm coastal or river waterways, exploring hidden coves and sea caves only accessible from the water."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,4,Afternoon,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,4,Evening,INT-AC-00111,Street Food Night Walk Barcelona,Food,"87 Harbour Kitchen, Gothic Quarter, Barcelona, Spain",3 hrs,50,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,5,Morning,INT-AC-00061,Scuba Diving Lesson,Adventure,"46 Adventure Hub, Eixample, Barcelona, Spain",6 hrs,110,5.0,Couple,"PADI-certified introductory dive in crystal-clear coastal waters, covering basic techniques in a confined pool before an open-water experience."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,5,Afternoon,INT-AC-00311,Desert Safari Experience,Adventure,"103 National Park Gate, Barceloneta, Barcelona, Spain",5 hrs,245,4.6,Couple,"Dune-bashing by 4WD followed by a Bedouin-style camp dinner under the stars, with camel rides, henna, and live music included."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,5,Evening,INT-AC-00286,City Panorama Cable Car,Relaxation,"156 Rooftop Terrace, Eixample, Barcelona, Spain",3 hrs,60,4.8,Solo,"Ride historic gondolas to the city's highest viewpoint, with optional guided commentary and a café terrace at the summit."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,6,Morning,INT-AC-00111,Street Food Night Walk Barcelona,Food,"87 Harbour Kitchen, Gothic Quarter, Barcelona, Spain",3 hrs,50,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,6,Afternoon,INT-AC-00336,Ancient Temple Morning Walk,Culture,"58 Old Town, Gothic Quarter, Barcelona, Spain",3 hrs,60,4.2,Solo,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,6,Evening,INT-AC-00036,Thermal Baths & Spa,Relaxation,"119 Spa Quarter, Gothic Quarter, Barcelona, Spain",3 hrs,80,4.4,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,7,Morning,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,7,Afternoon,INT-AC-00011,Barcelona Art Gallery Visit,Culture,"91 Old Town, Barceloneta, Barcelona, Spain",2 hrs,50,4.3,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,7,Evening,INT-AC-00286,City Panorama Cable Car,Relaxation,"156 Rooftop Terrace, Eixample, Barcelona, Spain",3 hrs,60,4.8,Solo,"Ride historic gondolas to the city's highest viewpoint, with optional guided commentary and a café terrace at the summit."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,8,Morning,INT-AC-00336,Ancient Temple Morning Walk,Culture,"58 Old Town, Gothic Quarter, Barcelona, Spain",3 hrs,60,4.2,Solo,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,8,Afternoon,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,8,Evening,INT-AC-00011,Barcelona Art Gallery Visit,Culture,"91 Old Town, Barceloneta, Barcelona, Spain",2 hrs,50,4.3,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,9,Morning,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,9,Afternoon,INT-AC-00236,River Kayaking Experience,Adventure,"39 National Park Gate, Barceloneta, Barcelona, Spain",5 hrs,140,4.8,Solo,"Paddle through scenic river gorges with an experienced instructor — safety gear, refreshments, and transport included."
